order,set_key,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
58,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-2/","Pioneer press. July 14, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1268.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-2/thumbnail.jpg",6245,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1268.xml"
59,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-3/","Pioneer press. July 14, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1269.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-3/thumbnail.jpg",6404,9447,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1269.xml"
60,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-4/","Pioneer press. July 14, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1270.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-14/ed-1/seq-4/thumbnail.jpg",6192,9332,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917071401/1270.xml"
61,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-1/","Pioneer press. July 28, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1271.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-1/thumbnail.jpg",6404,9447,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1271.xml"
62,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-2/","Pioneer press. July 28, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1272.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-2/thumbnail.jpg",6287,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1272.xml"
63,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-3/","Pioneer press. July 28, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1273.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-3/thumbnail.jpg",6382,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1273.xml"
64,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-4/","Pioneer press. July 28, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1274.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-07-28/ed-1/seq-4/thumbnail.jpg",6256,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917072801/1274.xml"
65,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-1/","Pioneer press. August 04, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1275.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-1/thumbnail.jpg",6394,9458,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1275.xml"
66,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-2/","Pioneer press. August 04, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1276.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-2/thumbnail.jpg",6245,9321,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1276.xml"
67,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-3/","Pioneer press. August 04, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1277.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-3/thumbnail.jpg",6414,9384,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1277.xml"
68,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-4/","Pioneer press. August 04, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1278.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-04/ed-1/seq-4/thumbnail.jpg",6266,9321,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917080401/1278.xml"
69,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-1/","Pioneer press. August 11, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1279.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-1/thumbnail.jpg",6373,9373,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1279.xml"
70,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-2/","Pioneer press. August 11, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1280.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-2/thumbnail.jpg",6256,9310,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1280.xml"
71,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-3/","Pioneer press. August 11, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1281.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-3/thumbnail.jpg",6383,9427,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1281.xml"
72,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-4/","Pioneer press. August 11, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1282.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-11/ed-1/seq-4/thumbnail.jpg",6256,9362,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081101/1282.xml"
73,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-1/","Pioneer press. August 18, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1283.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-1/thumbnail.jpg",6340,9415,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1283.xml"
74,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-2/","Pioneer press. August 18, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1284.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-2/thumbnail.jpg",6214,9321,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1284.xml"
75,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-3/","Pioneer press. August 18, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1285.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-3/thumbnail.jpg",6319,9363,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1285.xml"
