order,set_key,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
11,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-7/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-7/","The Wilson times. March 12, 1918. Page 7",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031201/0011.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-7/thumbnail.jpg",4392,7096,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031201/0011.xml"
12,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-8/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-8/","The Wilson times. March 12, 1918. Page 8",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031201/0012.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-12/ed-1/seq-8/thumbnail.jpg",4428,7034,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031201/0012.xml"
13,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-1/","The Wilson times. March 19, 1918. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0014.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-1/thumbnail.jpg",4440,7110,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0014.xml"
14,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-2/","The Wilson times. March 19, 1918. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0015.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-2/thumbnail.jpg",4316,7148,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0015.xml"
15,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-3/","The Wilson times. March 19, 1918. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0016.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-3/thumbnail.jpg",4360,7125,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0016.xml"
16,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-4/","The Wilson times. March 19, 1918. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0017.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-4/thumbnail.jpg",4396,7099,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0017.xml"
17,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-5/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-5/","The Wilson times. March 19, 1918. Page 5",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0018.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-5/thumbnail.jpg",4452,7169,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0018.xml"
18,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-6/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-6/","The Wilson times. March 19, 1918. Page 6",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0019.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-6/thumbnail.jpg",4528,7103,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0019.xml"
19,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-7/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-7/","The Wilson times. March 19, 1918. Page 7",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0020.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-7/thumbnail.jpg",4484,7160,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0020.xml"
20,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-8/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-8/","The Wilson times. March 19, 1918. Page 8",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0021.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-03-19/ed-1/seq-8/thumbnail.jpg",4588,7009,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918031901/0021.xml"
