order,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
1,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-1/","The watchman and southron. April 07, 1917. Page 1",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-1/image_1739x2662.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-1/thumbnail.jpg",1739,2662,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-1/ocr.xml"
2,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-2/","The watchman and southron. April 07, 1917. Page 2",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-2/image_1743x2622.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-2/thumbnail.jpg",1743,2622,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-2/ocr.xml"
3,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-3/","The watchman and southron. April 07, 1917. Page 3",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-3/image_1745x2651.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-3/thumbnail.jpg",1745,2651,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-3/ocr.xml"
4,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-4/","The watchman and southron. April 07, 1917. Page 4",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-4/image_1774x2589.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-4/thumbnail.jpg",1774,2589,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-4/ocr.xml"
5,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-5/","The watchman and southron. April 07, 1917. Page 5",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-5/image_1753x2662.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-5/thumbnail.jpg",1753,2662,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-5/ocr.xml"
6,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-6/","The watchman and southron. April 07, 1917. Page 6",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-6/image_1740x2683.jpg","http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-6/thumbnail.jpg",1740,2683,"http://chroniclingamerica.loc.gov/lccn/sn93067846/1917-04-07/ed-1/seq-6/ocr.xml"
