order,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
1,"http://chroniclingamerica.loc.gov/lccn/sn86069180/1917-04-07/ed-1/seq-2/","Kentucky Irish American. April 07, 1917. Page 2",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn86069180/1917-04-07/ed-1/seq-2/image_1393x1861.jpg","http://chroniclingamerica.loc.gov/lccn/sn86069180/1917-04-07/ed-1/seq-2/thumbnail.jpg",1393,1861,"http://chroniclingamerica.loc.gov/lccn/sn86069180/1917-04-07/ed-1/seq-2/ocr.xml"
2,"http://chroniclingamerica.loc.gov/lccn/sn86063952/1917-04-07/ed-1/seq-4/","The Guthrie daily leader. April 07, 1917. Page 4",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn86063952/1917-04-07/ed-1/seq-4/image_1183x1631.jpg","http://chroniclingamerica.loc.gov/lccn/sn86063952/1917-04-07/ed-1/seq-4/thumbnail.jpg",1183,1631,"http://chroniclingamerica.loc.gov/lccn/sn86063952/1917-04-07/ed-1/seq-4/ocr.xml"
3,"http://chroniclingamerica.loc.gov/lccn/sn85049554/1917-04-07/ed-1/seq-5/","Evening times-Republican. April 07, 1917. Page 5",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn85049554/1917-04-07/ed-1/seq-5/image_1399x1980.jpg","http://chroniclingamerica.loc.gov/lccn/sn85049554/1917-04-07/ed-1/seq-5/thumbnail.jpg",1399,1980,"http://chroniclingamerica.loc.gov/lccn/sn85049554/1917-04-07/ed-1/seq-5/ocr.xml"
4,"http://chroniclingamerica.loc.gov/lccn/sn83030214/1917-04-07/ed-1/seq-6/","New-York tribune. April 07, 1917. Page 6",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn83030214/1917-04-07/ed-1/seq-6/image_1571x2114.jpg","http://chroniclingamerica.loc.gov/lccn/sn83030214/1917-04-07/ed-1/seq-6/thumbnail.jpg",1571,2114,"http://chroniclingamerica.loc.gov/lccn/sn83030214/1917-04-07/ed-1/seq-6/ocr.xml"
5,"http://chroniclingamerica.loc.gov/lccn/sn82016014/1917-04-07/ed-1/seq-8/","The Topeka state journal. April 07, 1917. Page 8",0.250000,"http://chroniclingamerica.loc.gov/lccn/sn82016014/1917-04-07/ed-1/seq-8/image_1366x1453.jpg","http://chroniclingamerica.loc.gov/lccn/sn82016014/1917-04-07/ed-1/seq-8/thumbnail.jpg",1366,1453,"http://chroniclingamerica.loc.gov/lccn/sn82016014/1917-04-07/ed-1/seq-8/ocr.xml"
6,http://chroniclingamerica.loc.gov/lccn/sn83045462/1916-08-30/ed-1/seq-1/,"Evening star. August 30, 1916. Page 1",0.25,"http://chroniclingamerica.loc.gov/lccn/sn83045462/1916-08-30/ed-1/seq-1/image_1306x1651.jpg","http://chroniclingamerica.loc.gov/lccn/sn83045462/1916-08-30/ed-1/seq-1/thumbnail.jpg",1306,1651,"http://chroniclingamerica.loc.gov/lccn/sn83045462/1916-08-30/ed-1/seq-1/ocr.xml"
